PlayerName,PlayerCode,TotalRaidAttacks,TitanNumber,TitanName,TitanDamage,ArmorHead,ArmorTorso,ArmorLeftArm,ArmorRightArm,ArmorLeftHand,ArmorRightHand,ArmorLeftLeg,ArmorRightLeg,BodyHead,BodyTorso,BodyLeftArm,BodyRightArm,BodyLeftHand,BodyRightHand,BodyLeftLeg,BodyRightLeg,SkeletonHead,SkeletonTorso,SkeletonLeftArm,SkeletonRightArm,SkeletonLeftHand,SkeletonRightHand,SkeletonLeftLeg,SkeletonRightLeg
Kagerou,255r47q,24,0,Mohaca the Gale,2910202,0,0,0,0,0,0,0,1568261,1341941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kagerou,255r47q,24,1,Sterl the Unmaker,5823405,0,0,0,0,0,0,0,0,1362449,1550282,0,0,0,0,0,0,0,0,0,0,0,0,0,470
Kagerou,255r47q,24,2,Mohaca the Gale,9535438,0,0,0,0,0,0,0,640180,806069,0,291168,0,225215,0,864574,884823,0,0,0,0,0,0,0,0
Kagerou,255r47q,24,3,Mohaca the Gale,11251574,551179,0,0,0,0,415,0,1164542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kagerou,255r47q,24,4,Terro the Seeker,13641373,0,0,0,0,0,0,0,0,837819,1551576,0,0,0,0,0,0,0,0,0,0,0,0,0,403
Kagerou,255r47q,24,5,Mohaca the Gale,17052607,0,0,0,0,0,0,504727,870796,0,0,499123,0,710347,0,0,825931,0,0,307,0,0,0,0,0
Kagerou,255r47q,24,6,Terro the Seeker,17052607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tolhin,wk9596m,28,0,Mohaca the Gale,4784142,680971,1687716,0,17107,0,722163,0,316,0,0,0,0,264288,0,700338,708678,801,0,1760,0,0,0,0,0
Tolhin,wk9596m,28,1,Sterl the Unmaker,4784142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tolhin,wk9596m,28,2,Mohaca the Gale,8838762,0,0,0,0,0,0,0,0,582227,0,622123,0,2348533,149863,349843,0,0,0,1806,221,0,0,0,0
Tolhin,wk9596m,28,3,Mohaca the Gale,9383386,522842,21782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tolhin,wk9596m,28,4,Terro the Seeker,11793357,960632,13524,482621,0,952875,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tolhin,wk9596m,28,5,Mohaca the Gale,14274540,1493878,361317,0,370495,0,226507,0,0,0,0,0,28984,0,0,0,0,0,0,0,0,0,0,0,0
Tolhin,wk9596m,28,6,Terro the Seeker,16747371,0,430931,0,472922,0,163447,0,0,1405529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ken,n5y3gkk,20,0,Mohaca the Gale,3439393,1434554,1240946,0,0,0,0,763891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ken,n5y3gkk,20,1,Sterl the Unmaker,6766509,1231325,1077541,51432,122409,13728,52418,746258,0,0,0,0,0,0,0,0,32000,0,0,0,0,0,0,0,0
Ken,n5y3gkk,20,2,Mohaca the Gale,6766509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ken,n5y3gkk,20,3,Mohaca the Gale,10237986,1051256,1081295,33209,350943,11754,154127,775030,13860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ken,n5y3gkk,20,4,Terro the Seeker,13535221,0,0,0,0,0,0,705624,0,1246148,1345462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ken,n5y3gkk,20,5,Mohaca the Gale,16654811,0,1796746,0,0,0,0,0,0,0,0,0,0,0,0,1322433,0,409,0,0,0,0,0,0,0
Ken,n5y3gkk,20,6,Terro the Seeker,16654811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackWiz,dkk9x53,20,0,Mohaca the Gale,2956934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2956934,0,0,0,0,0,0,0,0
BlackWiz,dkk9x53,20,1,Sterl the Unmaker,3828995,0,0,0,0,0,0,0,0,0,872060,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackWiz,dkk9x53,20,2,Mohaca the Gale,9524044,812202,0,0,729222,0,68170,0,916559,0,0,0,0,0,0,2013376,1155345,0,0,0,0,0,0,0,172
BlackWiz,dkk9x53,20,3,Mohaca the Gale,12314359,0,0,0,0,0,0,0,0,0,0,0,0,0,891881,1898416,0,0,0,0,17,0,0,0,0
BlackWiz,dkk9x53,20,4,Terro the Seeker,12314359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackWiz,dkk9x53,20,5,Mohaca the Gale,13163690,849330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlackWiz,dkk9x53,20,6,Terro the Seeker,16497241,822221,792285,0,0,0,0,0,1719044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nesarin,4rby2br,23,0,Mohaca the Gale,1509775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1509775,0,0,0,0,0,0,0,0,0
Nesarin,4rby2br,23,1,Sterl the Unmaker,2961257,781157,670324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nesarin,4rby2br,23,2,Mohaca the Gale,5821246,1681181,349,641547,0,194476,146538,111160,84512,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0
Nesarin,4rby2br,23,3,Mohaca the Gale,8495972,0,0,0,77956,72928,97225,89380,0,1382167,0,77334,0,0,0,0,877733,0,0,0,0,0,0,0,0
Nesarin,4rby2br,23,4,Terro the Seeker,8495972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nesarin,4rby2br,23,5,Mohaca the Gale,14230509,1738321,1248,746024,73976,737906,86729,82676,85910,1947640,0,234101,0,0,0,0,0,0,0,0,0,0,0,0,0
Nesarin,4rby2br,23,6,Terro the Seeker,16453351,0,0,0,0,0,0,0,0,1188252,1034589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[RG]BiLl,gp53n2d,20,0,Mohaca the Gale,3173363,0,856996,0,0,0,0,0,0,0,0,0,0,2308107,0,8107,0,34,0,116,0,0,0,0,0
[RG]BiLl,gp53n2d,20,1,Sterl the Unmaker,6234107,0,0,0,0,0,0,900303,0,0,2159339,0,0,0,0,0,0,1100,0,0,0,0,0,0,0
[RG]BiLl,gp53n2d,20,2,Mohaca the Gale,9112520,0,0,0,0,0,0,0,0,0,0,0,0,1867159,0,1010995,0,0,0,258,0,0,0,0,0
[RG]BiLl,gp53n2d,20,3,Mohaca the Gale,12743178,928072,998041,0,0,0,0,0,931985,3844,0,768714,0,0,0,0,0,0,0,0,0,0,0,0,0
[RG]BiLl,gp53n2d,20,4,Terro the Seeker,12743178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[RG]BiLl,gp53n2d,20,5,Mohaca the Gale,12743178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[RG]BiLl,gp53n2d,20,6,Terro the Seeker,16419045,2036930,822287,123181,0,693294,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zzzx,bdbwrew,24,0,Mohaca the Gale,2627483,0,0,0,0,0,0,0,0,2109547,0,0,517936,0,0,0,0,0,0,0,0,0,0,0,0
Zzzx,bdbwrew,24,1,Sterl the Unmaker,5093369,0,0,0,0,0,0,0,0,0,2465589,0,0,0,0,0,0,296,0,0,0,0,0,0,0
Zzzx,bdbwrew,24,2,Mohaca the Gale,7869233,663813,0,496398,0,249304,632199,0,0,0,0,0,0,0,0,733988,0,0,0,0,159,0,0,0,0
Zzzx,bdbwrew,24,3,Mohaca the Gale,10615199,648908,0,621275,6323,110241,653717,0,0,0,0,0,0,0,0,0,705499,0,0,0,0,0,0,0,0
Zzzx,bdbwrew,24,4,Terro the Seeker,13337888,660703,696226,0,0,0,0,0,639100,726658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zzzx,bdbwrew,24,5,Mohaca the Gale,15625220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2287332,0,0,0,0,0,0,0,0,0
Zzzx,bdbwrew,24,6,Terro the Seeker,16300443,159,675063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grande,9yqwr83,28,0,Mohaca the Gale,568779,0,4346,0,0,0,0,0,0,0,0,0,0,0,536111,0,0,584,0,200,27536,0,0,0,0
grande,9yqwr83,28,1,Sterl the Unmaker,3163436,0,0,2160180,7956,0,0,0,0,423737,2782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grande,9yqwr83,28,2,Mohaca the Gale,6300116,0,62687,154556,0,0,242094,5420,2338,673174,0,296443,0,294561,216013,1176481,0,0,0,965,11941,0,0,0,0
grande,9yqwr83,28,3,Mohaca the Gale,7360556,246649,3919,786774,13176,0,6791,0,3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grande,9yqwr83,28,4,Terro the Seeker,10397707,1151478,1231638,0,0,0,4772,0,0,0,0,0,0,0,0,0,649260,0,0,0,0,0,0,0,0
grande,9yqwr83,28,5,Mohaca the Gale,13041025,1157613,2607,825983,370496,206928,0,14723,0,13014,0,0,51951,0,0,0,0,0,0,0,0,0,0,0,0
grande,9yqwr83,28,6,Terro the Seeker,15878568,0,0,0,0,0,21188,0,0,1600223,624829,0,0,0,0,0,591302,0,0,0,0,0,0,0,0
Lnwza007,wqd83d,28,0,Mohaca the Gale,2182218,0,488241,0,0,498641,0,0,0,0,0,0,0,1194500,0,0,0,0,0,835,0,0,0,0,0
Lnwza007,wqd83d,28,1,Sterl the Unmaker,4043505,0,0,0,0,809022,0,0,0,0,1044504,0,0,0,0,0,0,0,0,7759,0,0,0,0,0
Lnwza007,wqd83d,28,2,Mohaca the Gale,6202082,0,0,0,0,0,0,0,0,934438,0,0,0,0,0,638423,585714,0,0,0,0,0,0,0,0
Lnwza007,wqd83d,28,3,Mohaca the Gale,8369494,904863,0,0,1262549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lnwza007,wqd83d,28,4,Terro the Seeker,10812382,332667,1349675,0,0,0,0,0,0,203555,0,0,0,0,0,0,556988,0,0,0,0,0,0,0,0
Lnwza007,wqd83d,28,5,Mohaca the Gale,10812382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lnwza007,wqd83d,28,6,Terro the Seeker,15832339,568465,1394062,0,0,0,0,0,557470,565508,1378288,0,0,0,0,0,556161,0,0,0,0,0,0,0,0
Alfandy {;°∆°},3nbrbxx,28,0,Mohaca the Gale,2073226,0,525294,0,0,0,0,0,0,1178902,0,0,162958,0,204326,0,0,0,0,0,1745,0,0,0,0
Alfandy {;°∆°},3nbrbxx,28,1,Sterl the Unmaker,4416305,0,0,0,0,0,620815,0,0,500473,1221789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfandy {;°∆°},3nbrbxx,28,2,Mohaca the Gale,6619700,0,580193,0,0,0,0,0,0,1138731,0,0,0,0,483640,0,0,0,0,0,829,0,0,0,0
Alfandy {;°∆°},3nbrbxx,28,3,Mohaca the Gale,8804350,0,583354,0,0,0,0,0,0,524916,0,320076,0,204924,735,52501,496988,0,0,1153,0,0,0,0,0
Alfandy {;°∆°},3nbrbxx,28,4,Terro the Seeker,11094032,0,0,0,34301,0,419984,0,0,883800,939311,0,0,0,12284,0,0,0,0,0,0,0,0,0,0
Alfandy {;°∆°},3nbrbxx,28,5,Mohaca the Gale,13277242,1726489,450793,0,0,0,0,0,5926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alfandy {;°∆°},3nbrbxx,28,6,Terro the Seeker,15685430,0,0,0,0,0,0,0,0,968990,913945,525141,0,0,0,0,0,0,0,0,0,0,0,0,110
Frosty,ep9bxb,28,0,Mohaca the Gale,2327239,669185,0,0,1658054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frosty,ep9bxb,28,1,Sterl the Unmaker,4774493,1051246,720952,0,0,0,0,0,675054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frosty,ep9bxb,28,2,Mohaca the Gale,7093890,659628,0,72176,1587592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frosty,ep9bxb,28,3,Mohaca the Gale,10954064,630827,0,0,0,0,0,1615961,0,0,0,0,0,0,0,1613385,0,0,0,0,0,0,0,0,0
Frosty,ep9bxb,28,4,Terro the Seeker,11059413,0,0,0,0,0,0,105349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frosty,ep9bxb,28,5,Mohaca the Gale,13209871,0,0,0,0,0,0,0,0,698003,0,0,1452455,0,0,0,0,0,0,0,0,0,0,0,0
Frosty,ep9bxb,28,6,Terro the Seeker,15605722,660498,1048692,0,0,0,0,0,686659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibra,2kwq43,24,0,Mohaca the Gale,4860758,0,1093306,0,0,0,0,0,1620497,645574,0,0,0,0,0,1444536,56338,0,0,0,0,0,0,0,505
Ibra,2kwq43,24,1,Sterl the Unmaker,5510521,649763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibra,2kwq43,24,2,Mohaca the Gale,8202079,0,557875,0,0,0,0,0,0,0,0,0,0,0,0,1376025,757656,0,0,0,0,0,0,0,0
Ibra,2kwq43,24,3,Mohaca the Gale,10658676,665668,0,0,692581,0,50698,0,1047648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ibra,2kwq43,24,4,Terro the Seeker,13059359,0,0,0,0,0,0,397190,0,702505,933921,0,0,0,0,0,366726,0,0,0,0,0,0,0,338
Ibra,2kwq43,24,5,Mohaca the Gale,15407067,611393,0,0,0,0,812142,0,0,167,0,0,924005,0,0,0,0,0,0,0,0,0,0,0,0
Ibra,2kwq43,24,6,Terro the Seeker,15407067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
无奈,d786q8p,24,0,Mohaca the Gale,2822511,0,0,0,0,0,0,0,0,2221277,0,0,0,0,601014,0,0,0,0,0,219,0,0,0,0
无奈,d786q8p,24,1,Sterl the Unmaker,5125545,0,0,0,0,0,0,0,0,0,2302984,0,0,0,0,0,0,48,0,0,0,0,0,0,0
无奈,d786q8p,24,2,Mohaca the Gale,7917598,0,0,0,0,0,0,0,0,2165897,0,626155,0,0,0,0,0,0,0,0,0,0,0,0,0
无奈,d786q8p,24,3,Mohaca the Gale,9986902,0,0,0,0,0,0,0,0,0,0,0,0,1942366,0,123616,0,0,0,3320,0,0,0,0,0
无奈,d786q8p,24,4,Terro the Seeker,12796366,0,0,0,0,0,0,0,0,2192693,0,0,0,0,0,0,616771,0,0,0,0,0,0,0,0
无奈,d786q8p,24,5,Mohaca the Gale,15154407,0,911,0,0,0,0,0,0,0,0,0,0,2282053,0,74844,0,0,0,231,0,0,0,0,0
无奈,d786q8p,24,6,Terro the Seeker,15154407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerra,225wrx,22,0,Mohaca the Gale,2259339,0,7909,0,0,0,0,0,0,0,0,0,0,207262,1453182,338040,252342,0,0,52,129,0,420,0,0
Jerra,225wrx,22,1,Sterl the Unmaker,2259339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerra,225wrx,22,2,Mohaca the Gale,5118355,2148278,0,0,0,0,0,0,0,0,0,0,710736,0,0,0,0,0,0,0,0,0,0,0,0
Jerra,225wrx,22,3,Mohaca the Gale,7094275,0,309,0,0,0,24857,132253,0,0,0,0,93426,171317,124468,111812,1317211,0,0,263,0,0,0,0,0
Jerra,225wrx,22,4,Terro the Seeker,7094275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerra,225wrx,22,5,Mohaca the Gale,9978770,2136599,169,0,484399,0,263325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jerra,225wrx,22,6,Terro the Seeker,14142696,2406367,1624995,0,0,0,0,425,338,131800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lummy,ygd63y,20,0,Mohaca the Gale,2567516,650657,14965,0,0,808165,93520,477182,85082,373853,0,0,53121,0,0,0,0,0,0,10967,0,0,0,0,0
Lummy,ygd63y,20,1,Sterl the Unmaker,4877273,0,0,0,0,0,0,0,0,0,2300137,0,0,0,0,0,0,9619,0,0,0,0,0,0,0
Lummy,ygd63y,20,2,Mohaca the Gale,4877273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lummy,ygd63y,20,3,Mohaca the Gale,8028446,0,2626,152980,126623,471671,89376,629822,0,1106492,0,526675,0,0,0,0,44903,0,0,0,0,0,0,0,0
Lummy,ygd63y,20,4,Terro the Seeker,10463024,0,0,0,0,0,0,0,0,1172179,1262398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lummy,ygd63y,20,5,Mohaca the Gale,10463024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lummy,ygd63y,20,6,Terro the Seeker,13824393,0,0,0,0,0,2542,0,0,1015499,987944,0,0,0,0,0,1355384,0,0,0,0,0,0,0,0
阿富,7xe6q2,27,0,Mohaca the Gale,2002829,1584656,0,0,0,0,0,0,0,0,0,418173,0,0,0,0,0,0,0,0,0,0,0,0,0
阿富,7xe6q2,27,1,Sterl the Unmaker,3395447,0,0,0,0,0,0,0,0,0,1390660,0,0,0,0,0,0,1957,0,0,0,0,0,0,0
阿富,7xe6q2,27,2,Mohaca the Gale,5432783,601487,0,0,0,0,423327,0,0,520656,0,0,491615,0,0,0,0,0,0,0,248,0,0,0,0
阿富,7xe6q2,27,3,Mohaca the Gale,7111981,0,0,0,0,0,0,0,0,0,0,0,0,776011,899946,0,0,0,0,910,1262,1066,0,0,0
阿富,7xe6q2,27,4,Terro the Seeker,9073561,1114699,423976,0,0,0,0,0,0,0,0,0,0,0,0,0,422904,0,0,0,0,0,0,0,0
阿富,7xe6q2,27,5,Mohaca the Gale,10907151,0,0,0,0,0,0,0,0,0,0,0,0,0,1833273,0,0,0,0,0,315,0,0,0,0
阿富,7xe6q2,27,6,Terro the Seeker,12843447,0,0,0,0,0,0,0,0,1124851,382288,0,0,0,0,0,429156,0,0,0,0,0,0,0,0
[RG]Zapie,n4b86p8,16,0,Mohaca the Gale,3155904,0,3247,0,0,0,0,0,0,0,0,0,0,55815,80082,1414062,1601436,0,0,936,324,0,0,0,0
[RG]Zapie,n4b86p8,16,1,Sterl the Unmaker,6379193,0,0,0,42863,0,496454,34861,0,881645,1765765,0,0,0,0,0,0,1451,0,0,0,0,0,0,245
[RG]Zapie,n4b86p8,16,2,Mohaca the Gale,6379193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[RG]Zapie,n4b86p8,16,3,Mohaca the Gale,9820243,0,11866,0,164775,390847,179201,221939,0,1861986,0,598086,0,0,0,0,12346,0,0,0,0,0,0,0,0
[RG]Zapie,n4b86p8,16,4,Terro the Seeker,9820243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[RG]Zapie,n4b86p8,16,5,Mohaca the Gale,12774843,0,395,0,0,0,578304,165701,0,1020529,0,772794,0,345077,0,0,68035,1462,0,0,2298,0,0,0,0
[RG]Zapie,n4b86p8,16,6,Terro the Seeker,12774843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
솔짱,6974893,24,0,Mohaca the Gale,1930507,0,426288,0,0,765226,0,697311,39746,0,0,0,0,0,0,0,0,1087,0,847,0,0,0,0,0
솔짱,6974893,24,1,Sterl the Unmaker,1930507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
솔짱,6974893,24,2,Mohaca the Gale,4002580,1709788,31625,80658,0,48914,65377,63997,71444,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0
솔짱,6974893,24,3,Mohaca the Gale,6060186,0,0,0,657003,0,595681,0,0,518592,0,6483,279844,0,0,0,0,0,0,0,0,0,0,0,0
솔짱,6974893,24,4,Terro the Seeker,8193582,0,0,356768,0,248104,0,554769,0,510645,0,0,0,0,0,0,463108,0,0,0,0,0,0,0,0
솔짱,6974893,24,5,Mohaca the Gale,10202083,0,965069,0,0,0,30788,504144,0,0,0,465770,0,0,42284,0,0,429,0,0,14,0,0,0,0
솔짱,6974893,24,6,Terro the Seeker,12276696,0,0,366494,0,8817,0,613776,0,512784,496709,76029,0,0,0,0,0,0,0,0,0,0,0,0,0
巨龍耀,gy32q78,18,0,Mohaca the Gale,2747153,0,751812,0,0,0,510211,0,0,778711,0,0,706401,0,0,0,0,0,0,16,0,0,0,0,0
巨龍耀,gy32q78,18,1,Sterl the Unmaker,3465705,0,0,0,0,0,0,0,0,0,717754,0,0,0,0,0,0,797,0,0,0,0,0,0,0
巨龍耀,gy32q78,18,2,Mohaca the Gale,4892655,0,1467,0,0,0,0,0,0,0,0,542917,0,416829,218998,137600,104761,16,0,1572,2787,0,0,0,0
巨龍耀,gy32q78,18,3,Mohaca the Gale,5540359,0,163,0,0,0,0,0,0,0,0,0,0,163,0,355988,291389,0,0,0,0,0,0,0,0
巨龍耀,gy32q78,18,4,Terro the Seeker,5540359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
巨龍耀,gy32q78,18,5,Mohaca the Gale,8917591,959937,3328,1213442,0,452469,0,0,0,0,0,0,0,0,0,747275,0,0,0,0,0,778,0,0,0
巨龍耀,gy32q78,18,6,Terro the Seeker,11155798,702868,1041983,0,0,0,819,0,492535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hermetica,38ebrpk,12,0,Mohaca the Gale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hermetica,38ebrpk,12,1,Sterl the Unmaker,4093355,1199268,0,0,0,0,0,0,0,1185184,934856,774046,0,0,0,0,0,0,0,0,0,0,0,0,0
hermetica,38ebrpk,12,2,Mohaca the Gale,7081129,0,53688,0,0,0,0,0,0,0,0,0,0,120881,2325285,82854,404675,0,0,74,314,0,0,0,0
hermetica,38ebrpk,12,3,Mohaca the Gale,7081129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hermetica,38ebrpk,12,4,Terro the Seeker,10291933,0,0,0,0,0,0,0,0,0,3206307,0,0,0,0,0,0,4254,0,0,0,0,0,0,240
hermetica,38ebrpk,12,5,Mohaca the Gale,10291933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hermetica,38ebrpk,12,6,Terro the Seeker,10291933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cass,qkwgx8,20,0,Mohaca the Gale,1346554,0,114121,0,0,0,0,0,0,0,0,0,0,289638,437239,234560,262266,275,0,6937,1514,0,0,0,0
cass,qkwgx8,20,1,Sterl the Unmaker,1346554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cass,qkwgx8,20,2,Mohaca the Gale,3494933,536547,429054,196052,0,42824,221463,246643,362427,0,0,0,113366,0,0,0,0,0,0,0,0,0,0,0,0
cass,qkwgx8,20,3,Mohaca the Gale,4876798,0,85188,0,0,0,0,0,0,244074,0,0,264072,172275,212528,161700,234084,1604,0,6335,0,0,0,0,0
cass,qkwgx8,20,4,Terro the Seeker,4876798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cass,qkwgx8,20,5,Mohaca the Gale,9626847,2033868,302773,16602,938377,6489,647342,59648,744946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cass,qkwgx8,20,6,Terro the Seeker,9626847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[RG] darksolz,ykkb6n7,15,0,Mohaca the Gale,1443832,0,780118,0,0,0,0,0,0,0,0,0,0,288187,0,370994,483,1110,0,2938,0,0,0,0,0
[RG] darksolz,ykkb6n7,15,1,Sterl the Unmaker,4157652,0,0,0,0,0,19762,0,0,872071,1432975,0,0,0,0,0,389009,0,0,0,0,0,0,0,0
[RG] darksolz,ykkb6n7,15,2,Mohaca the Gale,4590977,0,0,0,0,0,0,0,0,0,0,287432,0,145892,0,0,0,0,0,0,0,0,0,0,0
[RG] darksolz,ykkb6n7,15,3,Mohaca the Gale,4590977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[RG] darksolz,ykkb6n7,15,4,Terro the Seeker,7169989,0,1339491,0,0,0,359,0,0,856126,0,0,0,0,0,0,383035,0,0,0,0,0,0,0,0
[RG] darksolz,ykkb6n7,15,5,Mohaca the Gale,7613146,0,0,0,0,0,0,0,0,0,0,321947,0,121209,0,0,0,0,0,0,0,0,0,0,0
[RG] darksolz,ykkb6n7,15,6,Terro the Seeker,8944516,0,0,0,0,0,4150,0,0,0,1325928,0,0,0,0,0,0,1097,0,0,0,0,0,0,193
Спартак,3w3r345,12,0,Mohaca the Gale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Спартак,3w3r345,12,1,Sterl the Unmaker,2904684,853810,668383,588287,3784,127819,7675,0,0,599011,55911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Спартак,3w3r345,12,2,Mohaca the Gale,2904684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Спартак,3w3r345,12,3,Mohaca the Gale,2904684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Спартак,3w3r345,12,4,Terro the Seeker,5727456,0,0,0,1105138,0,0,0,0,0,1497001,0,0,0,220384,0,0,248,0,0,0,0,0,0,0
Спартак,3w3r345,12,5,Mohaca the Gale,8607046,0,697204,0,0,0,0,0,0,0,0,0,0,0,0,2182369,0,0,0,0,0,15,0,0,0
Спартак,3w3r345,12,6,Terro the Seeker,8607046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h2o,x8n4gy5,8,0,Mohaca the Gale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h2o,x8n4gy5,8,1,Sterl the Unmaker,1563298,547058,708250,177288,0,130701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h2o,x8n4gy5,8,2,Mohaca the Gale,1563298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h2o,x8n4gy5,8,3,Mohaca the Gale,1563298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h2o,x8n4gy5,8,4,Terro the Seeker,1563298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
h2o,x8n4gy5,8,5,Mohaca the Gale,3447518,0,0,0,0,0,0,0,0,0,0,0,0,299283,546761,1036234,0,0,0,1922,0,0,0,0,17
